date;activity
2008-11-22 03:25:20;bed right, pressure mat ON
2008-11-22 03:25:22;bed right, pressure mat OFF
2008-11-22 03:25:23;bed right, pressure mat ON
2008-11-22 03:25:24;bed right, pressure mat ON
2008-11-22 03:25:24;bed right, pressure mat OFF
2008-11-22 03:25:25;bed right, pressure mat OFF
2008-11-22 03:25:27;bed right, pressure mat ON
2008-11-22 03:25:28;bed right, pressure mat OFF
2008-11-22 03:25:29;bed right, pressure mat ON
2008-11-22 03:25:30;bed right, pressure mat OFF
2008-11-22 03:25:31;bed right, pressure mat ON
2008-11-22 03:25:32;bed right, pressure mat OFF
2008-11-22 03:25:39;bed right, pressure mat ON
2008-11-22 03:25:40;bed right, pressure mat OFF
2008-11-22 03:25:41;bed right, pressure mat ON
2008-11-22 03:25:42;bed right, pressure mat OFF
2008-11-22 03:25:43;bed right, pressure mat ON
2008-11-22 03:25:44;bed right, pressure mat OFF
2008-11-22 03:25:45;bed right, pressure mat ON
2008-11-22 03:25:46;bed right, pressure mat OFF
2008-11-22 03:25:47;bed right, pressure mat ON
2008-11-22 03:25:48;bed right, pressure mat OFF
2008-11-22 03:25:49;bed right, pressure mat ON
2008-11-22 03:25:50;bed right, pressure mat OFF
2008-11-22 03:25:51;bed right, pressure mat ON
2008-11-22 03:25:52;bed right, pressure mat OFF
2008-11-22 03:25:53;bed right, pressure mat ON
2008-11-22 03:25:54;bed right, pressure mat OFF
2008-11-22 03:25:55;bed right, pressure mat ON
2008-11-22 03:25:56;bed right, pressure mat OFF
2008-11-22 03:25:57;bed right, pressure mat ON
2008-11-22 03:25:58;bed right, pressure mat OFF
2008-11-22 03:25:59;bed right, pressure mat ON
2008-11-22 03:26:00;bed right, pressure mat OFF
2008-11-22 03:26:01;bed right, pressure mat ON
2008-11-22 03:26:02;bed right, pressure mat OFF
2008-11-22 03:26:04;bed right, pressure mat ON
2008-11-22 03:26:07;bed right, pressure mat ON
2008-11-22 03:26:07;bed right, pressure mat OFF
2008-11-22 03:26:08;bed right, pressure mat OFF
2008-11-22 03:35:58;bed right, pressure mat ON
2008-11-22 03:35:59;bed right, pressure mat OFF
2008-11-22 03:36:20;bed right, pressure mat ON
2008-11-22 03:36:21;bed right, pressure mat OFF
2008-11-22 03:36:27;bed right, pressure mat ON
2008-11-22 03:36:28;bed right, pressure mat OFF
2008-11-22 03:36:30;bed right, pressure mat ON
2008-11-22 03:36:31;bed right, pressure mat ON
2008-11-22 03:36:31;bed right, pressure mat OFF
2008-11-22 03:36:32;bed right, pressure mat OFF
2008-11-22 03:36:33;bed right, pressure mat ON
2008-11-22 03:36:34;bed right, pressure mat OFF
2008-11-22 03:36:35;bed right, pressure mat ON
2008-11-22 03:36:36;bed right, pressure mat OFF
2008-11-22 03:36:38;bed right, pressure mat ON
2008-11-22 03:36:39;bed right, pressure mat OFF
2008-11-22 03:36:41;bed right, pressure mat ON
2008-11-22 03:36:42;bed right, pressure mat OFF
2008-11-22 03:36:44;bed right, pressure mat ON
2008-11-22 03:36:45;bed right, pressure mat OFF
2008-11-22 03:36:46;bed right, pressure mat ON
2008-11-22 03:36:47;bed right, pressure mat OFF
2008-11-22 03:36:50;bed right, pressure mat ON
2008-11-22 03:36:51;bed right, pressure mat OFF
2008-11-22 03:36:53;bed right, pressure mat ON
2008-11-22 03:36:54;bed right, pressure mat OFF
2008-11-22 03:36:55;bed right, pressure mat ON
2008-11-22 03:36:56;bed right, pressure mat OFF
2008-11-22 03:36:57;bed right, pressure mat ON
2008-11-22 03:36:58;bed right, pressure mat OFF
2008-11-22 03:36:59;bed right, pressure mat ON
2008-11-22 03:37:00;bed right, pressure mat OFF
2008-11-22 03:37:02;bed right, pressure mat ON
2008-11-22 03:37:04;bed right, pressure mat OFF
2008-11-22 03:37:07;bed right, pressure mat ON
2008-11-22 03:37:08;bed right, pressure mat OFF
2008-11-22 03:37:09;bed right, pressure mat ON
2008-11-22 03:37:10;bed right, pressure mat OFF
2008-11-22 03:37:13;bed right, pressure mat ON
2008-11-22 03:37:15;bed right, pressure mat OFF
2008-11-22 03:37:17;bed right, pressure mat ON
2008-11-22 03:37:18;bed right, pressure mat OFF
2008-11-22 03:37:20;bed right, pressure mat ON
2008-11-22 03:37:21;bed right, pressure mat OFF
2008-11-22 03:37:22;bed right, pressure mat ON
2008-11-22 03:37:23;bed right, pressure mat OFF
2008-11-22 03:37:24;bed right, pressure mat ON
2008-11-22 03:37:25;bed right, pressure mat OFF
2008-11-22 03:37:26;bed right, pressure mat ON
2008-11-22 03:37:27;bed right, pressure mat OFF
2008-11-22 03:37:28;bed right, pressure mat ON
2008-11-22 03:37:29;bed right, pressure mat OFF
2008-11-22 03:37:30;bed right, pressure mat ON
2008-11-22 03:37:31;bed right, pressure mat ON
2008-11-22 03:37:31;bed right, pressure mat OFF
2008-11-22 03:37:32;bed right, pressure mat OFF
2008-11-22 03:37:33;bed right, pressure mat ON
2008-11-22 03:37:34;bed right, pressure mat OFF
2008-11-22 03:37:35;bed right, pressure mat ON
2008-11-22 03:37:36;bed right, pressure mat OFF
2008-11-22 03:37:37;bed right, pressure mat ON
2008-11-22 03:37:38;bed right, pressure mat OFF
2008-11-22 03:37:39;bed right, pressure mat ON
2008-11-22 03:37:40;bed right, pressure mat OFF
2008-11-22 03:37:41;bed right, pressure mat ON
2008-11-22 03:37:42;bed right, pressure mat OFF
2008-11-22 03:37:43;bed right, pressure mat ON
2008-11-22 03:37:44;bed right, pressure mat OFF
2008-11-22 03:37:45;bed right, pressure mat ON
2008-11-22 03:37:46;bed right, pressure mat OFF
2008-11-22 03:37:47;bed right, pressure mat ON
2008-11-22 03:37:48;bed right, pressure mat OFF
2008-11-22 03:37:49;bed right, pressure mat ON
2008-11-22 03:37:50;bed right, pressure mat OFF
2008-11-22 03:37:52;bed right, pressure mat ON
2008-11-22 03:37:54;bed right, pressure mat OFF
2008-11-22 03:37:55;bed right, pressure mat ON
2008-11-22 03:37:56;bed right, pressure mat OFF
2008-11-22 03:37:57;bed right, pressure mat ON
2008-11-22 03:37:58;bed right, pressure mat OFF
2008-11-22 03:37:59;bed right, pressure mat ON
2008-11-22 03:38:00;bed right, pressure mat OFF
2008-11-22 03:38:26;bed right, pressure mat ON
2008-11-22 03:38:27;bed right, pressure mat OFF
2008-11-22 03:38:28;bed right, pressure mat ON
2008-11-22 03:38:29;bed right, pressure mat OFF
2008-11-22 03:39:05;bed right, pressure mat ON
2008-11-22 03:39:06;bed right, pressure mat OFF
2008-11-22 03:39:12;bed right, pressure mat ON
2008-11-22 03:39:13;bed right, pressure mat OFF
2008-11-22 03:39:16;bed right, pressure mat ON
2008-11-22 03:39:18;bed right, pressure mat OFF
2008-11-22 03:39:19;bed right, pressure mat ON
2008-11-22 03:39:20;bed right, pressure mat OFF
2008-11-22 03:39:21;bed right, pressure mat ON
2008-11-22 03:39:22;bed right, pressure mat OFF
2008-11-22 03:39:23;bed right, pressure mat ON
2008-11-22 03:39:24;bed right, pressure mat OFF
2008-11-22 03:39:28;bed right, pressure mat ON
2008-11-22 03:39:29;bed right, pressure mat OFF
2008-11-22 03:39:32;bed right, pressure mat ON
2008-11-22 03:39:33;bed right, pressure mat OFF
2008-11-22 03:39:34;bed right, pressure mat ON
2008-11-22 03:39:35;bed right, pressure mat OFF
2008-11-22 03:39:35;bed right, pressure mat ON
2008-11-22 03:39:36;bed right, pressure mat OFF
2008-11-22 03:39:37;bed right, pressure mat ON
2008-11-22 03:39:38;bed right, pressure mat OFF
2008-11-22 03:39:39;bed right, pressure mat ON
2008-11-22 03:39:40;bed right, pressure mat OFF
2008-11-22 03:39:41;bed right, pressure mat ON
2008-11-22 03:39:42;bed right, pressure mat OFF
2008-11-22 03:39:43;bed right, pressure mat ON
2008-11-22 03:39:44;bed right, pressure mat OFF
2008-11-22 03:39:45;bed right, pressure mat ON
2008-11-22 03:39:46;bed right, pressure mat OFF
2008-11-22 03:39:47;bed right, pressure mat ON
2008-11-22 03:39:48;bed right, pressure mat OFF
2008-11-22 03:39:49;bed right, pressure mat ON
2008-11-22 03:39:50;bed right, pressure mat OFF
2008-11-22 03:39:51;bed right, pressure mat ON
2008-11-22 03:39:52;bed right, pressure mat OFF
2008-11-22 03:39:53;bed right, pressure mat ON
2008-11-22 03:39:54;bed right, pressure mat OFF
2008-11-22 03:39:58;bed right, pressure mat ON
2008-11-22 03:39:59;bed right, pressure mat OFF
2008-11-22 03:40:01;bed right, pressure mat ON
2008-11-22 03:40:02;bed right, pressure mat ON
2008-11-22 03:40:02;bed right, pressure mat OFF
2008-11-22 03:40:03;bed right, pressure mat OFF
2008-11-22 03:40:04;bed right, pressure mat ON
2008-11-22 03:40:05;bed right, pressure mat OFF
2008-11-22 03:40:06;bed right, pressure mat ON
2008-11-22 03:40:07;bed right, pressure mat OFF
2008-11-22 03:40:08;bed right, pressure mat ON
2008-11-22 03:40:09;bed right, pressure mat OFF
2008-11-22 03:40:10;bed right, pressure mat ON
2008-11-22 03:40:11;bed right, pressure mat OFF
2008-11-22 03:40:12;bed right, pressure mat ON
2008-11-22 03:40:13;bed right, pressure mat OFF
2008-11-22 03:40:15;bed right, pressure mat ON
2008-11-22 03:40:16;bed right, pressure mat OFF
2008-11-22 03:40:22;bed right, pressure mat ON
2008-11-22 03:40:23;bed right, pressure mat OFF
2008-11-22 03:40:27;bed right, pressure mat ON
2008-11-22 03:40:28;bed right, pressure mat OFF
2008-11-22 03:40:30;bed right, pressure mat ON
2008-11-22 03:40:31;bed right, pressure mat OFF
2008-11-22 03:40:33;bed right, pressure mat ON
2008-11-22 03:40:34;bed right, pressure mat OFF
2008-11-22 03:40:39;bed right, pressure mat ON
2008-11-22 03:40:41;bed right, pressure mat OFF
2008-11-22 03:40:42;bed right, pressure mat ON
2008-11-22 03:40:43;bed right, pressure mat OFF
2008-11-22 03:40:47;bed right, pressure mat ON
2008-11-22 03:40:48;bed right, pressure mat OFF
2008-11-22 03:40:50;bed right, pressure mat ON
2008-11-22 03:40:51;bed right, pressure mat OFF
2008-11-22 03:40:52;bed right, pressure mat ON
2008-11-22 03:40:53;bed right, pressure mat OFF
2008-11-22 03:40:55;bed right, pressure mat ON
2008-11-22 03:40:56;bed right, pressure mat OFF
2008-11-22 03:40:58;bed right, pressure mat ON
2008-11-22 03:40:59;bed right, pressure mat OFF
2008-11-22 03:41:05;bed right, pressure mat ON
2008-11-22 03:41:06;bed right, pressure mat OFF
2008-11-22 03:41:07;bed right, pressure mat ON
2008-11-22 03:41:08;bed right, pressure mat OFF
2008-11-22 03:41:09;bed right, pressure mat ON
2008-11-22 03:41:10;bed right, pressure mat OFF
2008-11-22 03:41:12;bed right, pressure mat ON
2008-11-22 03:41:14;bed right, pressure mat OFF
2008-11-22 03:41:16;bed right, pressure mat ON
2008-11-22 03:41:18;bed right, pressure mat OFF
2008-11-22 03:41:20;bed right, pressure mat ON
2008-11-22 03:41:21;bed right, pressure mat OFF
2008-11-22 03:41:22;bed right, pressure mat ON
2008-11-22 03:41:23;bed right, pressure mat OFF
2008-11-22 03:41:24;bed right, pressure mat ON
2008-11-22 03:41:25;bed right, pressure mat OFF
2008-11-22 03:41:27;bed right, pressure mat ON
2008-11-22 03:41:29;bed right, pressure mat OFF
2008-11-22 03:41:31;bed right, pressure mat ON
2008-11-22 03:41:33;bed right, pressure mat OFF
2008-11-22 03:41:34;bed right, pressure mat ON
2008-11-22 03:41:35;bed right, pressure mat OFF
2008-11-22 03:41:36;bed right, pressure mat ON
2008-11-22 03:41:37;bed right, pressure mat OFF
2008-11-22 03:41:38;bed right, pressure mat ON
2008-11-22 03:41:39;bed right, pressure mat ON
2008-11-22 03:41:39;bed right, pressure mat OFF
2008-11-22 03:41:40;bed right, pressure mat OFF
2008-11-22 03:41:42;bed right, pressure mat ON
2008-11-22 03:41:44;bed right, pressure mat OFF
2008-11-22 03:41:46;bed right, pressure mat ON
2008-11-22 03:41:48;bed right, pressure mat OFF
2008-11-22 03:41:49;bed right, pressure mat ON
2008-11-22 03:41:50;bed right, pressure mat OFF
2008-11-22 03:41:51;bed right, pressure mat ON
2008-11-22 03:41:52;bed right, pressure mat OFF
2008-11-22 03:41:55;bed right, pressure mat ON
2008-11-22 03:41:57;bed right, pressure mat OFF
2008-11-22 03:42:00;bed right, pressure mat ON
2008-11-22 03:42:01;bed right, pressure mat OFF
2008-11-22 03:42:02;bed right, pressure mat ON
2008-11-22 03:42:03;bed right, pressure mat OFF
2008-11-22 03:42:04;bed right, pressure mat ON
2008-11-22 03:42:05;bed right, pressure mat OFF
2008-11-22 03:42:07;bed right, pressure mat ON
2008-11-22 03:42:09;bed right, pressure mat OFF
2008-11-22 03:42:10;bed right, pressure mat ON
2008-11-22 03:42:11;bed right, pressure mat OFF
2008-11-22 03:42:12;bed right, pressure mat ON
2008-11-22 03:42:13;bed right, pressure mat OFF
2008-11-22 03:42:14;bed right, pressure mat ON
2008-11-22 03:42:15;bed right, pressure mat ON
2008-11-22 03:42:15;bed right, pressure mat OFF
2008-11-22 03:42:16;bed right, pressure mat OFF
2008-11-22 03:42:17;bed right, pressure mat ON
2008-11-22 03:42:18;bed right, pressure mat OFF
2008-11-22 03:42:20;bed right, pressure mat ON
2008-11-22 03:42:22;bed right, pressure mat OFF
2008-11-22 03:42:23;bed right, pressure mat ON
2008-11-22 03:42:24;bed right, pressure mat OFF
2008-11-22 03:42:26;bed right, pressure mat ON
2008-11-22 03:42:27;bed right, pressure mat OFF
2008-11-22 03:42:28;bed right, pressure mat ON
2008-11-22 03:42:29;bed right, pressure mat OFF
2008-11-22 03:42:32;bed right, pressure mat ON
2008-11-22 03:42:36;bed right, pressure mat OFF
2008-11-22 03:42:37;bed right, pressure mat ON
2008-11-22 03:42:38;bed right, pressure mat OFF
2008-11-22 03:42:42;bed right, pressure mat ON
2008-11-22 03:42:44;bed right, pressure mat OFF
2008-11-22 03:42:46;bed right, pressure mat ON
2008-11-22 03:42:48;bed right, pressure mat OFF
2008-11-22 03:42:49;bed right, pressure mat ON
2008-11-22 03:42:50;bed right, pressure mat OFF
2008-11-22 03:42:51;bed right, pressure mat ON
2008-11-22 03:42:52;bed right, pressure mat OFF
2008-11-22 03:42:54;bed right, pressure mat ON
2008-11-22 03:42:56;bed right, pressure mat OFF
2008-11-22 03:42:57;bed right, pressure mat ON
2008-11-22 03:42:58;bed right, pressure mat OFF
2008-11-22 03:42:59;bed right, pressure mat ON
2008-11-22 03:43:00;bed right, pressure mat OFF
2008-11-22 03:43:01;bed right, pressure mat ON
2008-11-22 03:43:02;bed right, pressure mat OFF
2008-11-22 03:43:03;bed right, pressure mat ON
2008-11-22 03:43:05;bed right, pressure mat OFF
2008-11-22 03:43:06;bed right, pressure mat ON
2008-11-22 03:43:07;bed right, pressure mat OFF
2008-11-22 03:43:08;bed right, pressure mat ON
2008-11-22 03:43:09;bed right, pressure mat OFF
2008-11-22 03:43:10;bed right, pressure mat ON
2008-11-22 03:43:11;bed right, pressure mat OFF
2008-11-22 03:43:12;bed right, pressure mat ON
2008-11-22 03:43:13;bed right, pressure mat OFF
2008-11-22 03:43:15;bed right, pressure mat ON
2008-11-22 03:43:17;bed right, pressure mat OFF
2008-11-22 03:43:18;bed right, pressure mat ON
2008-11-22 03:43:19;bed right, pressure mat OFF
2008-11-22 03:43:20;bed right, pressure mat ON
2008-11-22 03:43:21;bed right, pressure mat OFF
2008-11-22 03:43:22;bed right, pressure mat ON
2008-11-22 03:43:23;bed right, pressure mat OFF
2008-11-22 03:43:24;bed right, pressure mat ON
2008-11-22 03:43:25;bed right, pressure mat OFF
2008-11-22 03:43:26;bed right, pressure mat ON
2008-11-22 03:43:27;bed right, pressure mat OFF
2008-11-22 03:43:30;bed right, pressure mat ON
2008-11-22 03:43:31;bed right, pressure mat OFF
2008-11-22 03:43:32;bed right, pressure mat ON
2008-11-22 03:43:33;bed right, pressure mat OFF
2008-11-22 03:43:35;bed right, pressure mat ON
2008-11-22 03:43:37;bed right, pressure mat OFF
2008-11-22 03:43:38;bed right, pressure mat ON
2008-11-22 03:43:39;bed right, pressure mat OFF
2008-11-22 03:43:40;bed right, pressure mat ON
2008-11-22 03:43:41;bed right, pressure mat OFF
2008-11-22 03:43:42;bed right, pressure mat ON
2008-11-22 03:43:43;bed right, pressure mat OFF
2008-11-22 03:43:44;bed right, pressure mat ON
2008-11-22 03:43:45;bed right, pressure mat OFF
2008-11-22 03:43:48;bed right, pressure mat ON
2008-11-22 03:43:50;bed right, pressure mat OFF
2008-11-22 03:43:52;bed right, pressure mat ON
2008-11-22 03:43:53;bed right, pressure mat ON
2008-11-22 03:43:53;bed right, pressure mat OFF
2008-11-22 03:43:54;bed right, pressure mat OFF
2008-11-22 03:43:56;bed right, pressure mat ON
2008-11-22 03:43:57;bed right, pressure mat OFF
2008-11-22 03:43:59;bed right, pressure mat ON
2008-11-22 03:44:01;bed right, pressure mat OFF
2008-11-22 03:44:02;bed right, pressure mat ON
2008-11-22 03:44:03;bed right, pressure mat OFF
2008-11-22 03:44:04;bed right, pressure mat ON
2008-11-22 03:44:05;bed right, pressure mat OFF
2008-11-22 03:44:06;bed right, pressure mat ON
2008-11-22 03:44:07;bed right, pressure mat OFF
2008-11-22 03:44:08;bed right, pressure mat ON
2008-11-22 03:44:09;bed right, pressure mat OFF
2008-11-22 03:44:14;bed right, pressure mat ON
2008-11-22 03:44:15;bed right, pressure mat OFF
2008-11-22 03:44:16;bed right, pressure mat ON
2008-11-22 03:44:17;bed right, pressure mat OFF
2008-11-22 03:44:18;bed right, pressure mat ON
2008-11-22 03:44:19;bed right, pressure mat OFF
2008-11-22 03:44:20;bed right, pressure mat ON
2008-11-22 03:44:21;bed right, pressure mat OFF
2008-11-22 03:44:23;bed right, pressure mat ON
2008-11-22 03:44:24;bed right, pressure mat OFF
2008-11-22 03:44:25;bed right, pressure mat ON
2008-11-22 03:44:26;bed right, pressure mat OFF
2008-11-22 03:44:27;bed right, pressure mat ON
2008-11-22 03:44:28;bed right, pressure mat OFF
2008-11-22 03:44:29;bed right, pressure mat ON
2008-11-22 03:44:30;bed right, pressure mat OFF
2008-11-22 03:44:32;bed right, pressure mat ON
2008-11-22 03:44:33;bed right, pressure mat OFF
2008-11-22 03:44:35;bed right, pressure mat ON
2008-11-22 03:44:36;bed right, pressure mat OFF
2008-11-22 03:44:38;bed right, pressure mat ON
2008-11-22 03:44:39;bed right, pressure mat OFF
2008-11-22 03:44:41;bed right, pressure mat ON
2008-11-22 03:44:45;bed right, pressure mat OFF
2008-11-22 03:44:48;bed right, pressure mat ON
2008-11-22 03:44:49;bed right, pressure mat OFF
2008-11-22 03:44:50;bed right, pressure mat ON
2008-11-22 03:44:51;bed right, pressure mat OFF
2008-11-22 03:44:52;bed right, pressure mat ON
2008-11-22 03:44:53;bed right, pressure mat OFF
2008-11-22 03:44:54;bed right, pressure mat ON
2008-11-22 03:44:55;bed right, pressure mat OFF
2008-11-22 03:44:57;bed right, pressure mat ON
2008-11-22 03:44:59;bed right, pressure mat OFF
2008-11-22 03:45:00;bed right, pressure mat ON
2008-11-22 03:45:01;bed right, pressure mat OFF
2008-11-22 03:45:02;bed right, pressure mat ON
2008-11-22 03:45:03;bed right, pressure mat OFF
2008-11-22 03:45:12;bed right, pressure mat ON
2008-11-22 03:45:13;bed right, pressure mat OFF
2008-11-22 03:45:44;bed right, pressure mat ON
2008-11-22 03:45:45;bed right, pressure mat OFF
2008-11-22 03:45:46;bed right, pressure mat ON
2008-11-22 03:45:47;bed right, pressure mat OFF
2008-11-22 04:09:38;bed right, pressure mat ON
2008-11-22 04:09:39;bed right, pressure mat OFF
2008-11-22 04:11:08;bed right, pressure mat ON
2008-11-22 04:11:09;bed right, pressure mat OFF
2008-11-22 04:13:05;bed right, pressure mat ON
2008-11-22 04:13:06;bed right, pressure mat OFF
2008-11-22 04:13:08;bed right, pressure mat ON
2008-11-22 04:13:09;bed right, pressure mat OFF
2008-11-22 04:13:27;bed right, pressure mat ON
2008-11-22 04:13:28;bed right, pressure mat OFF
2008-11-22 04:13:36;bed right, pressure mat ON
2008-11-22 04:13:37;bed right, pressure mat OFF
2008-11-22 04:14:04;bed right, pressure mat ON
2008-11-22 04:14:05;bed right, pressure mat OFF
